# pmt_id easting_cm northing_cm
2001 5642.00 -5584.13
2002 6045.00 -5584.13
2003 6448.00 -5584.13
2004 6851.00 -5584.13
2005 7254.00 -5584.13
2006 7657.00 -5584.13
2007 8060.00 -5584.13
2008 8463.00 -5584.13
2009 8866.00 -5584.13
2010 9269.00 -5584.13
2011 9672.00 -5584.13
2012 10075.00 -5584.13
2013 10478.00 -5584.13
2014 10881.00 -5584.13
2015 11284.00 -5584.13
2016 11687.00 -5584.13
2017 12090.00 -5584.13
2018 12493.00 -5584.13
2019 12896.00 -5584.13
2020 13299.00 -5584.13
2021 13702.00 -5584.13
2022 14105.00 -5584.13
2023 14508.00 -5584.13
2024 14911.00 -5584.13
2025 16120.00 -5584.13
2026 17732.00 -5584.13
2027 19344.00 -5584.13
2028 20956.00 -5584.13
2029 22568.00 -5584.13
2030 24180.00 -5584.13
2031 25792.00 -5584.13
2032 27404.00 -5584.13
2033 29016.00 -5584.13
2034 -15112.50 -5235.12
2035 -14709.50 -5235.12
2036 -14306.50 -5235.12
2037 -13903.50 -5235.12
2038 -13500.50 -5235.12
2039 -13097.50 -5235.12
2040 -12694.50 -5235.12
2041 -12291.50 -5235.12
2042 -11888.50 -5235.12
2043 -11485.50 -5235.12
2044 -11082.50 -5235.12
2045 -10679.50 -5235.12
2046 -10276.50 -5235.12
2047 -9873.50 -5235.12
2048 -9470.50 -5235.12
2049 -9067.50 -5235.12
2050 -8664.50 -5235.12
2051 -8261.50 -5235.12
2052 -7858.50 -5235.12
2053 -7455.50 -5235.12
2054 -7052.50 -5235.12
2055 -6649.50 -5235.12
2056 -6246.50 -5235.12
2057 -5843.50 -5235.12
2058 -5440.50 -5235.12
2059 -5037.50 -5235.12
2060 -4634.50 -5235.12
2061 -4231.50 -5235.12
2062 -3828.50 -5235.12
2063 -3425.50 -5235.12
2064 -3022.50 -5235.12
2065 -2619.50 -5235.12
2066 -2216.50 -5235.12
2067 -1813.50 -5235.12
2068 -1410.50 -5235.12
2069 -1007.50 -5235.12
2070 -604.50 -5235.12
2071 -201.50 -5235.12
2072 201.50 -5235.12
2073 604.50 -5235.12
2074 1007.50 -5235.12
2075 1410.50 -5235.12
2076 1813.50 -5235.12
2077 2216.50 -5235.12
2078 2619.50 -5235.12
2079 3022.50 -5235.12
2080 3425.50 -5235.12
2081 3828.50 -5235.12
2082 4231.50 -5235.12
2083 4634.50 -5235.12
2084 5037.50 -5235.12
2085 5440.50 -5235.12
2086 5843.50 -5235.12
2087 6246.50 -5235.12
2088 6649.50 -5235.12
2089 7052.50 -5235.12
2090 7455.50 -5235.12
2091 7858.50 -5235.12
2092 8261.50 -5235.12
2093 8664.50 -5235.12
2094 9067.50 -5235.12
2095 9470.50 -5235.12
2096 9873.50 -5235.12
2097 10276.50 -5235.12
2098 10679.50 -5235.12
2099 11082.50 -5235.12
2100 11485.50 -5235.12
2101 11888.50 -5235.12
2102 12291.50 -5235.12
2103 12694.50 -5235.12
2104 13097.50 -5235.12
2105 13500.50 -5235.12
2106 13903.50 -5235.12
2107 14306.50 -5235.12
2108 14709.50 -5235.12
2109 15112.50 -5235.12
2110 -14911.00 -4886.12
2111 -14508.00 -4886.12
2112 -14105.00 -4886.12
2113 -13702.00 -4886.12
2114 -13299.00 -4886.12
2115 -12896.00 -4886.12
2116 -12493.00 -4886.12
2117 -12090.00 -4886.12
2118 -11687.00 -4886.12
2119 -11284.00 -4886.12
2120 -10881.00 -4886.12
2121 -10478.00 -4886.12
2122 -10075.00 -4886.12
2123 -9672.00 -4886.12
2124 -9269.00 -4886.12
2125 -8866.00 -4886.12
2126 -8463.00 -4886.12
2127 -8060.00 -4886.12
2128 -7657.00 -4886.12
2129 -7254.00 -4886.12
2130 -6851.00 -4886.12
2131 -6448.00 -4886.12
2132 -6045.00 -4886.12
2133 -5642.00 -4886.12
2134 -5239.00 -4886.12
2135 -4836.00 -4886.12
2136 -4433.00 -4886.12
2137 -4030.00 -4886.12
2138 -3627.00 -4886.12
2139 -3224.00 -4886.12
2140 -2821.00 -4886.12
2141 -2418.00 -4886.12
2142 -2015.00 -4886.12
2143 -1612.00 -4886.12
2144 -1209.00 -4886.12
2145 -806.00 -4886.12
2146 -403.00 -4886.12
2147 0.00 -4886.12
2148 403.00 -4886.12
2149 806.00 -4886.12
2150 1209.00 -4886.12
2151 1612.00 -4886.12
2152 2015.00 -4886.12
2153 2418.00 -4886.12
2154 2821.00 -4886.12
2155 3224.00 -4886.12
2156 3627.00 -4886.12
2157 4030.00 -4886.12
2158 4433.00 -4886.12
2159 4836.00 -4886.12
2160 5239.00 -4886.12
2161 5642.00 -4886.12
2162 6045.00 -4886.12
2163 6448.00 -4886.12
2164 6851.00 -4886.12
2165 7254.00 -4886.12
2166 7657.00 -4886.12
2167 8060.00 -4886.12
2168 8463.00 -4886.12
2169 8866.00 -4886.12
2170 9269.00 -4886.12
2171 9672.00 -4886.12
2172 10075.00 -4886.12
2173 10478.00 -4886.12
2174 10881.00 -4886.12
2175 11284.00 -4886.12
2176 11687.00 -4886.12
2177 12090.00 -4886.12
2178 12493.00 -4886.12
2179 12896.00 -4886.12
2180 13299.00 -4886.12
2181 13702.00 -4886.12
2182 14105.00 -4886.12
2183 14508.00 -4886.12
2184 14911.00 -4886.12
2185 -15112.50 -4537.11
2186 -14709.50 -4537.11
2187 -14306.50 -4537.11
2188 -13903.50 -4537.11
2189 -13500.50 -4537.11
2190 -13097.50 -4537.11
2191 -12694.50 -4537.11
2192 -12291.50 -4537.11
2193 -11888.50 -4537.11
2194 -11485.50 -4537.11
2195 -11082.50 -4537.11
2196 -10679.50 -4537.11
2197 -10276.50 -4537.11
2198 -9873.50 -4537.11
2199 -9470.50 -4537.11
2200 -9067.50 -4537.11
2201 -8664.50 -4537.11
2202 -8261.50 -4537.11
2203 -7858.50 -4537.11
2204 -7455.50 -4537.11
2205 -7052.50 -4537.11
2206 -6649.50 -4537.11
2207 -6246.50 -4537.11
2208 -5843.50 -4537.11
2209 -5440.50 -4537.11
2210 -5037.50 -4537.11
2211 -4634.50 -4537.11
2212 -4231.50 -4537.11
2213 -3828.50 -4537.11
2214 -3425.50 -4537.11
2215 -3022.50 -4537.11
2216 -2619.50 -4537.11
2217 -2216.50 -4537.11
2218 -1813.50 -4537.11
2219 -1410.50 -4537.11
2220 -1007.50 -4537.11
2221 -604.50 -4537.11
2222 -201.50 -4537.11
2223 201.50 -4537.11
2224 604.50 -4537.11
2225 1007.50 -4537.11
2226 1410.50 -4537.11
2227 1813.50 -4537.11
2228 2216.50 -4537.11
2229 2619.50 -4537.11
2230 3022.50 -4537.11
2231 3425.50 -4537.11
2232 3828.50 -4537.11
2233 4231.50 -4537.11
2234 4634.50 -4537.11
2235 5037.50 -4537.11
2236 5440.50 -4537.11
2237 5843.50 -4537.11
2238 6246.50 -4537.11
2239 6649.50 -4537.11
2240 7052.50 -4537.11
2241 7455.50 -4537.11
2242 7858.50 -4537.11
2243 8261.50 -4537.11
2244 8664.50 -4537.11
2245 9067.50 -4537.11
2246 9470.50 -4537.11
2247 9873.50 -4537.11
2248 10276.50 -4537.11
2249 10679.50 -4537.11
2250 11082.50 -4537.11
2251 11485.50 -4537.11
2252 11888.50 -4537.11
2253 12291.50 -4537.11
2254 12694.50 -4537.11
2255 13097.50 -4537.11
2256 13500.50 -4537.11
2257 13903.50 -4537.11
2258 14306.50 -4537.11
2259 14709.50 -4537.11
2260 15112.50 -4537.11
2261 -28210.00 -4188.10
2262 -26598.00 -4188.10
2263 -24986.00 -4188.10
2264 -23374.00 -4188.10
2265 -21762.00 -4188.10
2266 -20150.00 -4188.10
2267 -18538.00 -4188.10
2268 -16926.00 -4188.10
2269 -15314.00 -4188.10
2270 -14911.00 -4188.10
2271 -14508.00 -4188.10
2272 -14105.00 -4188.10
2273 -13702.00 -4188.10
2274 -13299.00 -4188.10
2275 -12896.00 -4188.10
2276 -12493.00 -4188.10
2277 -12090.00 -4188.10
2278 -11687.00 -4188.10
2279 -11284.00 -4188.10
2280 -10881.00 -4188.10
2281 -10478.00 -4188.10
2282 -10075.00 -4188.10
2283 -9672.00 -4188.10
2284 -9269.00 -4188.10
2285 -8866.00 -4188.10
2286 -8463.00 -4188.10
2287 -8060.00 -4188.10
2288 -7657.00 -4188.10
2289 -7254.00 -4188.10
2290 -6851.00 -4188.10
2291 -6448.00 -4188.10
2292 -6045.00 -4188.10
2293 -5642.00 -4188.10
2294 -5239.00 -4188.10
2295 -4836.00 -4188.10
2296 -4433.00 -4188.10
2297 -4030.00 -4188.10
2298 -3627.00 -4188.10
2299 -3224.00 -4188.10
2300 -2821.00 -4188.10
2301 -2418.00 -4188.10
2302 -2015.00 -4188.10
2303 -1612.00 -4188.10
2304 -1209.00 -4188.10
2305 -806.00 -4188.10
2306 -403.00 -4188.10
2307 0.00 -4188.10
2308 403.00 -4188.10
2309 806.00 -4188.10
2310 1209.00 -4188.10
2311 1612.00 -4188.10
2312 2015.00 -4188.10
2313 2418.00 -4188.10
2314 2821.00 -4188.10
2315 3224.00 -4188.10
2316 3627.00 -4188.10
2317 4030.00 -4188.10
2318 4433.00 -4188.10
2319 4836.00 -4188.10
2320 5239.00 -4188.10
2321 5642.00 -4188.10
2322 6045.00 -4188.10
2323 6448.00 -4188.10
2324 6851.00 -4188.10
2325 7254.00 -4188.10
2326 7657.00 -4188.10
2327 8060.00 -4188.10
2328 8463.00 -4188.10
2329 8866.00 -4188.10
2330 9269.00 -4188.10
2331 9672.00 -4188.10
2332 10075.00 -4188.10
2333 10478.00 -4188.10
2334 10881.00 -4188.10
2335 11284.00 -4188.10
2336 11687.00 -4188.10
2337 12090.00 -4188.10
2338 12493.00 -4188.10
2339 12896.00 -4188.10
2340 13299.00 -4188.10
2341 13702.00 -4188.10
2342 14105.00 -4188.10
2343 14508.00 -4188.10
2344 14911.00 -4188.10
2345 15314.00 -4188.10
2346 16926.00 -4188.10
2347 18538.00 -4188.10
2348 20150.00 -4188.10
2349 21762.00 -4188.10
2350 23374.00 -4188.10
2351 24986.00 -4188.10
2352 26598.00 -4188.10
2353 28210.00 -4188.10
2354 -15515.50 -3839.09
2355 -15112.50 -3839.09
2356 -14709.50 -3839.09
2357 -14306.50 -3839.09
2358 -13903.50 -3839.09
2359 -13500.50 -3839.09
2360 -13097.50 -3839.09
2361 -12694.50 -3839.09
2362 -12291.50 -3839.09
2363 -11888.50 -3839.09
2364 -11485.50 -3839.09
2365 -11082.50 -3839.09
2366 -10679.50 -3839.09
2367 -10276.50 -3839.09
2368 -9873.50 -3839.09
2369 -9470.50 -3839.09
2370 -9067.50 -3839.09
2371 -8664.50 -3839.09
2372 -8261.50 -3839.09
2373 -7858.50 -3839.09
2374 -7455.50 -3839.09
2375 -7052.50 -3839.09
2376 -6649.50 -3839.09
2377 -6246.50 -3839.09
2378 -5843.50 -3839.09
2379 -5440.50 -3839.09
2380 -5037.50 -3839.09
2381 -4634.50 -3839.09
2382 -4231.50 -3839.09
2383 -3828.50 -3839.09
2384 -3425.50 -3839.09
2385 -3022.50 -3839.09
2386 -2619.50 -3839.09
2387 -2216.50 -3839.09
2388 -1813.50 -3839.09
2389 -1410.50 -3839.09
2390 -1007.50 -3839.09
2391 -604.50 -3839.09
2392 -201.50 -3839.09
2393 201.50 -3839.09
2394 604.50 -3839.09
2395 1007.50 -3839.09
2396 1410.50 -3839.09
2397 1813.50 -3839.09
2398 2216.50 -3839.09
2399 2619.50 -3839.09
2400 3022.50 -3839.09
2401 3425.50 -3839.09
2402 3828.50 -3839.09
2403 4231.50 -3839.09
2404 4634.50 -3839.09
2405 5037.50 -3839.09
2406 5440.50 -3839.09
2407 5843.50 -3839.09
2408 6246.50 -3839.09
2409 6649.50 -3839.09
2410 7052.50 -3839.09
2411 7455.50 -3839.09
2412 7858.50 -3839.09
2413 8261.50 -3839.09
2414 8664.50 -3839.09
2415 9067.50 -3839.09
2416 9470.50 -3839.09
2417 9873.50 -3839.09
2418 10276.50 -3839.09
2419 10679.50 -3839.09
2420 11082.50 -3839.09
2421 11485.50 -3839.09
2422 11888.50 -3839.09
2423 12291.50 -3839.09
2424 12694.50 -3839.09
2425 13097.50 -3839.09
2426 13500.50 -3839.09
2427 13903.50 -3839.09
2428 14306.50 -3839.09
2429 14709.50 -3839.09
2430 15112.50 -3839.09
2431 15515.50 -3839.09
2432 -15314.00 -3490.08
2433 -14911.00 -3490.08
2434 -14508.00 -3490.08
2435 -14105.00 -3490.08
2436 -13702.00 -3490.08
2437 -13299.00 -3490.08
2438 -12896.00 -3490.08
2439 -12493.00 -3490.08
2440 -12090.00 -3490.08
2441 -11687.00 -3490.08
2442 -11284.00 -3490.08
2443 -10881.00 -3490.08
2444 -10478.00 -3490.08
2445 -10075.00 -3490.08
2446 -9672.00 -3490.08
2447 -9269.00 -3490.08
2448 -8866.00 -3490.08
2449 -8463.00 -3490.08
2450 -8060.00 -3490.08
2451 -7657.00 -3490.08
2452 -7254.00 -3490.08
2453 -6851.00 -3490.08
2454 -6448.00 -3490.08
2455 -6045.00 -3490.08
2456 -5642.00 -3490.08
2457 -5239.00 -3490.08
2458 -4836.00 -3490.08
2459 -4433.00 -3490.08
2460 -4030.00 -3490.08
2461 -3627.00 -3490.08
2462 -3224.00 -3490.08
2463 -2821.00 -3490.08
2464 -2418.00 -3490.08
2465 -2015.00 -3490.08
2466 -1612.00 -3490.08
2467 -1209.00 -3490.08
2468 -806.00 -3490.08
2469 -403.00 -3490.08
2470 0.00 -3490.08
2471 403.00 -3490.08
2472 806.00 -3490.08
2473 1209.00 -3490.08
2474 1612.00 -3490.08
2475 2015.00 -3490.08
2476 2418.00 -3490.08
2477 2821.00 -3490.08
2478 3224.00 -3490.08
2479 3627.00 -3490.08
2480 4030.00 -3490.08
2481 4433.00 -3490.08
2482 4836.00 -3490.08
2483 5239.00 -3490.08
2484 5642.00 -3490.08
2485 6045.00 -3490.08
2486 6448.00 -3490.08
2487 6851.00 -3490.08
2488 7254.00 -3490.08
2489 7657.00 -3490.08
2490 8060.00 -3490.08
2491 8463.00 -3490.08
2492 8866.00 -3490.08
2493 9269.00 -3490.08
2494 9672.00 -3490.08
2495 10075.00 -3490.08
2496 10478.00 -3490.08
2497 10881.00 -3490.08
2498 11284.00 -3490.08
2499 11687.00 -3490.08
2500 12090.00 -3490.08
2501 12493.00 -3490.08
2502 12896.00 -3490.08
2503 13299.00 -3490.08
2504 13702.00 -3490.08
2505 14105.00 -3490.08
2506 14508.00 -3490.08
2507 14911.00 -3490.08
2508 15314.00 -3490.08
2509 -15515.50 -3141.07
2510 -15112.50 -3141.07
2511 -14709.50 -3141.07
2512 -14306.50 -3141.07
2513 -13903.50 -3141.07
2514 -13500.50 -3141.07
2515 -13097.50 -3141.07
2516 -12694.50 -3141.07
2517 -12291.50 -3141.07
2518 -11888.50 -3141.07
2519 -11485.50 -3141.07
2520 -11082.50 -3141.07
2521 -10679.50 -3141.07
2522 -10276.50 -3141.07
2523 -9873.50 -3141.07
2524 -9470.50 -3141.07
2525 -9067.50 -3141.07
2526 -8664.50 -3141.07
2527 -8261.50 -3141.07
2528 -7858.50 -3141.07
2529 -7455.50 -3141.07
2530 -7052.50 -3141.07
2531 -6649.50 -3141.07
2532 -6246.50 -3141.07
2533 -5843.50 -3141.07
2534 -5440.50 -3141.07
2535 -5037.50 -3141.07
2536 -4634.50 -3141.07
2537 -4231.50 -3141.07
2538 -3828.50 -3141.07
2539 -3425.50 -3141.07
2540 -3022.50 -3141.07
2541 -2619.50 -3141.07
2542 -2216.50 -3141.07
2543 -1813.50 -3141.07
2544 -1410.50 -3141.07
2545 -1007.50 -3141.07
2546 -604.50 -3141.07
2547 -201.50 -3141.07
2548 201.50 -3141.07
2549 604.50 -3141.07
2550 1007.50 -3141.07
2551 1410.50 -3141.07
2552 1813.50 -3141.07
2553 2216.50 -3141.07
2554 2619.50 -3141.07
2555 3022.50 -3141.07
2556 3425.50 -3141.07
2557 3828.50 -3141.07
2558 4231.50 -3141.07
2559 4634.50 -3141.07
2560 5037.50 -3141.07
2561 5440.50 -3141.07
2562 5843.50 -3141.07
2563 6246.50 -3141.07
2564 6649.50 -3141.07
2565 7052.50 -3141.07
2566 7455.50 -3141.07
2567 7858.50 -3141.07
2568 8261.50 -3141.07
2569 8664.50 -3141.07
2570 9067.50 -3141.07
2571 9470.50 -3141.07
2572 9873.50 -3141.07
2573 10276.50 -3141.07
2574 10679.50 -3141.07
2575 11082.50 -3141.07
2576 11485.50 -3141.07
2577 11888.50 -3141.07
2578 12291.50 -3141.07
2579 12694.50 -3141.07
2580 13097.50 -3141.07
2581 13500.50 -3141.07
2582 13903.50 -3141.07
2583 14306.50 -3141.07
2584 14709.50 -3141.07
2585 15112.50 -3141.07
2586 15515.50 -3141.07
2587 -29016.00 -2792.07
2588 -27404.00 -2792.07
2589 -25792.00 -2792.07
2590 -24180.00 -2792.07
2591 -22568.00 -2792.07
2592 -20956.00 -2792.07
2593 -19344.00 -2792.07
2594 -17732.00 -2792.07
2595 -15717.00 -2792.07
2596 -15314.00 -2792.07
2597 -14911.00 -2792.07
2598 -14508.00 -2792.07
2599 -14105.00 -2792.07
2600 -13702.00 -2792.07
2601 -13299.00 -2792.07
2602 -12896.00 -2792.07
2603 -12493.00 -2792.07
2604 -12090.00 -2792.07
2605 -11687.00 -2792.07
2606 -11284.00 -2792.07
2607 -10881.00 -2792.07
2608 -10478.00 -2792.07
2609 -10075.00 -2792.07
2610 -9672.00 -2792.07
2611 -9269.00 -2792.07
2612 -8866.00 -2792.07
2613 -8463.00 -2792.07
2614 -8060.00 -2792.07
2615 -7657.00 -2792.07
2616 -7254.00 -2792.07
2617 -6851.00 -2792.07
2618 -6448.00 -2792.07
2619 -6045.00 -2792.07
2620 -5642.00 -2792.07
2621 -5239.00 -2792.07
2622 -4836.00 -2792.07
2623 -4433.00 -2792.07
2624 -4030.00 -2792.07
2625 -3627.00 -2792.07
2626 -3224.00 -2792.07
2627 -2821.00 -2792.07
2628 -2418.00 -2792.07
2629 -2015.00 -2792.07
2630 -1612.00 -2792.07
2631 -1209.00 -2792.07
2632 -806.00 -2792.07
2633 -403.00 -2792.07
2634 0.00 -2792.07
2635 403.00 -2792.07
2636 806.00 -2792.07
2637 1209.00 -2792.07
2638 1612.00 -2792.07
2639 2015.00 -2792.07
2640 2418.00 -2792.07
2641 2821.00 -2792.07
2642 3224.00 -2792.07
2643 3627.00 -2792.07
2644 4030.00 -2792.07
2645 4433.00 -2792.07
2646 4836.00 -2792.07
2647 5239.00 -2792.07
2648 5642.00 -2792.07
2649 6045.00 -2792.07
2650 6448.00 -2792.07
2651 6851.00 -2792.07
2652 7254.00 -2792.07
2653 7657.00 -2792.07
2654 8060.00 -2792.07
2655 8463.00 -2792.07
2656 8866.00 -2792.07
2657 9269.00 -2792.07
2658 9672.00 -2792.07
2659 10075.00 -2792.07
2660 10478.00 -2792.07
2661 10881.00 -2792.07
2662 11284.00 -2792.07
2663 11687.00 -2792.07
2664 12090.00 -2792.07
2665 12493.00 -2792.07
2666 12896.00 -2792.07
2667 13299.00 -2792.07
2668 13702.00 -2792.07
2669 14105.00 -2792.07
2670 14508.00 -2792.07
2671 14911.00 -2792.07
2672 15314.00 -2792.07
2673 15717.00 -2792.07
2674 17732.00 -2792.07
2675 19344.00 -2792.07
2676 20956.00 -2792.07
2677 22568.00 -2792.07
2678 24180.00 -2792.07
2679 25792.00 -2792.07
2680 27404.00 -2792.07
2681 29016.00 -2792.07
2682 -15515.50 -2443.06
2683 -15112.50 -2443.06
2684 -14709.50 -2443.06
2685 -14306.50 -2443.06
2686 -13903.50 -2443.06
2687 -13500.50 -2443.06
2688 -13097.50 -2443.06
2689 -12694.50 -2443.06
2690 -12291.50 -2443.06
2691 -11888.50 -2443.06
2692 -11485.50 -2443.06
2693 -11082.50 -2443.06
2694 -10679.50 -2443.06
2695 -10276.50 -2443.06
2696 -9873.50 -2443.06
2697 -9470.50 -2443.06
2698 -9067.50 -2443.06
2699 -8664.50 -2443.06
2700 -8261.50 -2443.06
2701 -7858.50 -2443.06
2702 -7455.50 -2443.06
2703 -7052.50 -2443.06
2704 -6649.50 -2443.06
2705 -6246.50 -2443.06
2706 -5843.50 -2443.06
2707 -5440.50 -2443.06
2708 -5037.50 -2443.06
2709 -4634.50 -2443.06
2710 -4231.50 -2443.06
2711 -3828.50 -2443.06
2712 -3425.50 -2443.06
2713 -3022.50 -2443.06
2714 -2619.50 -2443.06
2715 -2216.50 -2443.06
2716 -1813.50 -2443.06
2717 -1410.50 -2443.06
2718 -1007.50 -2443.06
2719 -604.50 -2443.06
2720 -201.50 -2443.06
2721 201.50 -2443.06
2722 604.50 -2443.06
2723 1007.50 -2443.06
2724 1410.50 -2443.06
2725 1813.50 -2443.06
2726 2216.50 -2443.06
2727 2619.50 -2443.06
2728 3022.50 -2443.06
2729 3425.50 -2443.06
2730 3828.50 -2443.06
2731 4231.50 -2443.06
2732 4634.50 -2443.06
2733 5037.50 -2443.06
2734 5440.50 -2443.06
2735 5843.50 -2443.06
2736 6246.50 -2443.06
2737 6649.50 -2443.06
2738 7052.50 -2443.06
2739 7455.50 -2443.06
2740 7858.50 -2443.06
2741 8261.50 -2443.06
2742 8664.50 -2443.06
2743 9067.50 -2443.06
2744 9470.50 -2443.06
2745 9873.50 -2443.06
2746 10276.50 -2443.06
2747 10679.50 -2443.06
2748 11082.50 -2443.06
2749 11485.50 -2443.06
2750 11888.50 -2443.06
2751 12291.50 -2443.06
2752 12694.50 -2443.06
2753 13097.50 -2443.06
2754 13500.50 -2443.06
2755 13903.50 -2443.06
2756 14306.50 -2443.06
2757 14709.50 -2443.06
2758 15112.50 -2443.06
2759 15515.50 -2443.06
2760 -15717.00 -2094.05
2761 -15314.00 -2094.05
2762 -14911.00 -2094.05
2763 -14508.00 -2094.05
2764 -14105.00 -2094.05
2765 -13702.00 -2094.05
2766 -13299.00 -2094.05
2767 -12896.00 -2094.05
2768 -12493.00 -2094.05
2769 -12090.00 -2094.05
2770 -11687.00 -2094.05
2771 -11284.00 -2094.05
2772 -10881.00 -2094.05
2773 -10478.00 -2094.05
2774 -10075.00 -2094.05
2775 -9672.00 -2094.05
2776 -9269.00 -2094.05
2777 -8866.00 -2094.05
2778 -8463.00 -2094.05
2779 -8060.00 -2094.05
2780 -7657.00 -2094.05
2781 -7254.00 -2094.05
2782 -6851.00 -2094.05
2783 -6448.00 -2094.05
2784 -6045.00 -2094.05
2785 -5642.00 -2094.05
2786 -5239.00 -2094.05
2787 -4836.00 -2094.05
2788 -4433.00 -2094.05
2789 -4030.00 -2094.05
2790 -3627.00 -2094.05
2791 -3224.00 -2094.05
2792 -2821.00 -2094.05
2793 -2418.00 -2094.05
2794 -2015.00 -2094.05
2795 -1612.00 -2094.05
2796 -1209.00 -2094.05
2797 -806.00 -2094.05
2798 -403.00 -2094.05
2799 0.00 -2094.05
2800 403.00 -2094.05
2801 806.00 -2094.05
2802 1209.00 -2094.05
2803 1612.00 -2094.05
2804 2015.00 -2094.05
2805 2418.00 -2094.05
2806 2821.00 -2094.05
2807 3224.00 -2094.05
2808 3627.00 -2094.05
2809 4030.00 -2094.05
2810 4433.00 -2094.05
2811 4836.00 -2094.05
2812 5239.00 -2094.05
2813 5642.00 -2094.05
2814 6045.00 -2094.05
2815 6448.00 -2094.05
2816 6851.00 -2094.05
2817 7254.00 -2094.05
2818 7657.00 -2094.05
2819 8060.00 -2094.05
2820 8463.00 -2094.05
2821 8866.00 -2094.05
2822 9269.00 -2094.05
2823 9672.00 -2094.05
2824 10075.00 -2094.05
2825 10478.00 -2094.05
2826 10881.00 -2094.05
2827 11284.00 -2094.05
2828 11687.00 -2094.05
2829 12090.00 -2094.05
2830 12493.00 -2094.05
2831 12896.00 -2094.05
2832 13299.00 -2094.05
2833 13702.00 -2094.05
2834 14105.00 -2094.05
2835 14508.00 -2094.05
2836 14911.00 -2094.05
2837 15314.00 -2094.05
2838 15717.00 -2094.05
2839 -15515.50 -1745.04
2840 -15112.50 -1745.04
2841 -14709.50 -1745.04
2842 -14306.50 -1745.04
2843 -13903.50 -1745.04
2844 -13500.50 -1745.04
2845 -13097.50 -1745.04
2846 -12694.50 -1745.04
2847 -12291.50 -1745.04
2848 -11888.50 -1745.04
2849 -11485.50 -1745.04
2850 -11082.50 -1745.04
2851 -10679.50 -1745.04
2852 -10276.50 -1745.04
2853 -9873.50 -1745.04
2854 -9470.50 -1745.04
2855 -9067.50 -1745.04
2856 -8664.50 -1745.04
2857 -8261.50 -1745.04
2858 -7858.50 -1745.04
2859 -7455.50 -1745.04
2860 -7052.50 -1745.04
2861 -6649.50 -1745.04
2862 -6246.50 -1745.04
2863 -5843.50 -1745.04
2864 -5440.50 -1745.04
2865 -5037.50 -1745.04
2866 -4634.50 -1745.04
2867 -4231.50 -1745.04
2868 -3828.50 -1745.04
2869 -3425.50 -1745.04
2870 -3022.50 -1745.04
2871 -2619.50 -1745.04
2872 -2216.50 -1745.04
2873 -1813.50 -1745.04
2874 -1410.50 -1745.04
2875 -1007.50 -1745.04
2876 -604.50 -1745.04
2877 -201.50 -1745.04
2878 201.50 -1745.04
2879 604.50 -1745.04
2880 1007.50 -1745.04
2881 1410.50 -1745.04
2882 1813.50 -1745.04
2883 2216.50 -1745.04
2884 2619.50 -1745.04
2885 3022.50 -1745.04
2886 3425.50 -1745.04
2887 3828.50 -1745.04
2888 4231.50 -1745.04
2889 4634.50 -1745.04
2890 5037.50 -1745.04
2891 5440.50 -1745.04
2892 5843.50 -1745.04
2893 6246.50 -1745.04
2894 6649.50 -1745.04
2895 7052.50 -1745.04
2896 7455.50 -1745.04
2897 7858.50 -1745.04
2898 8261.50 -1745.04
2899 8664.50 -1745.04
2900 9067.50 -1745.04
2901 9470.50 -1745.04
2902 9873.50 -1745.04
2903 10276.50 -1745.04
2904 10679.50 -1745.04
2905 11082.50 -1745.04
2906 11485.50 -1745.04
2907 11888.50 -1745.04
2908 12291.50 -1745.04
2909 12694.50 -1745.04
2910 13097.50 -1745.04
2911 13500.50 -1745.04
2912 13903.50 -1745.04
2913 14306.50 -1745.04
2914 14709.50 -1745.04
2915 15112.50 -1745.04
2916 15515.50 -1745.04
2917 -29822.00 -1396.03
2918 -28210.00 -1396.03
2919 -26598.00 -1396.03
2920 -24986.00 -1396.03
2921 -23374.00 -1396.03
2922 -21762.00 -1396.03
2923 -20150.00 -1396.03
2924 -18538.00 -1396.03
2925 -16926.00 -1396.03
2926 -15717.00 -1396.03
2927 -15314.00 -1396.03
2928 -14911.00 -1396.03
2929 -14508.00 -1396.03
2930 -14105.00 -1396.03
2931 -13702.00 -1396.03
2932 -13299.00 -1396.03
2933 -12896.00 -1396.03
2934 -12493.00 -1396.03
2935 -12090.00 -1396.03
2936 -11687.00 -1396.03
2937 -11284.00 -1396.03
2938 -10881.00 -1396.03
2939 -10478.00 -1396.03
2940 -10075.00 -1396.03
2941 -9672.00 -1396.03
2942 -9269.00 -1396.03
2943 -8866.00 -1396.03
2944 -8463.00 -1396.03
2945 -8060.00 -1396.03
2946 -7657.00 -1396.03
2947 -7254.00 -1396.03
2948 -6851.00 -1396.03
2949 -6448.00 -1396.03
2950 -6045.00 -1396.03
2951 -5642.00 -1396.03
2952 -5239.00 -1396.03
2953 -4836.00 -1396.03
2954 -4433.00 -1396.03
2955 -4030.00 -1396.03
2956 -3627.00 -1396.03
2957 -3224.00 -1396.03
2958 -2821.00 -1396.03
2959 -2418.00 -1396.03
2960 -2015.00 -1396.03
2961 -1612.00 -1396.03
2962 -1209.00 -1396.03
2963 -806.00 -1396.03
2964 -403.00 -1396.03
2965 0.00 -1396.03
2966 403.00 -1396.03
2967 806.00 -1396.03
